gid,nse_raw,nse_gw,nse_shuffled,d_gw,d_shuffled,well_id,dist_km,aquifer,area,frac_high_perc,gauge_name,all,chalk,chalk_matched,non_chalk,failures
23004,0.8422224521636963,0.83416748046875,0.8402726054191589,-0.008054971694946289,-0.0019498467445373535,,84.77769056184533,,2.8749975621961523,0.0,South Tyne at Haydon Bridge,True,False,False,True,False
23006,0.8353042006492615,0.8357856869697571,0.8367369174957275,0.00048148632049560547,0.0014327168464660645,,93.03820909712312,,2.5092697453761876,0.0,South Tyne at Featherstone,True,False,False,True,False
23007,0.8062993884086609,0.8033599257469177,0.8108935356140137,-0.002939462661743164,0.004594147205352783,,66.97274326918378,,2.3873720270198104,0.0,Derwent at Rowlands Gill,True,False,False,True,False
23008,0.8074567317962646,0.805959165096283,0.807185173034668,-0.0014975666999816895,-0.0002715587615966797,,100.5297803538832,,2.538058205908395,0.0,Rede at Rede Bridge,True,False,False,True,False
23011,0.8144111037254333,0.8181938529014587,0.8160920739173889,0.0037827491760253906,0.0016809701919555664,,121.4755929600675,,1.767823498007517,0.0,Kielder Burn at Kielder,True,False,False,True,False
24001,0.8444902896881104,0.8459706902503967,0.8424150347709656,0.001480400562286377,-0.0020752549171447754,,45.430571601070575,,2.8203197081465268,0.22,Wear at Sunderland Bridge,True,False,False,True,False
24003,0.7998621463775635,0.7961880564689636,0.800738513469696,-0.0036740899085998535,0.0008763670921325684,,56.34538380382194,,2.2392994791268923,0.0,Wear at Stanhope,True,False,False,True,False
24004,0.8351766467094421,0.8357477784156799,0.8340715765953064,0.000571131706237793,-0.0011050701141357422,,43.73734771336735,,1.86993541064686,0.0,Bedburn Beck at Bedburn,True,False,False,True,False
24005,0.7705209255218506,0.7758588790893555,0.7772645950317383,0.005337953567504883,0.006743669509887695,,46.43257477245904,,2.252828768040592,0.0,Browney at Burnhall,True,False,False,True,False
25001,0.8398851752281189,0.8407522439956665,0.8396661877632141,0.0008670687675476074,-0.00021898746490478516,SE39_20B,21.702086374355808,Permo-Triassic sandstone,2.928237059917442,0.0,Tees at Darlington Broken Scar,True,False,False,True,False
25006,0.7979220747947693,0.7944585084915161,0.7965969443321228,-0.003463566303253174,-0.0013251304626464844,SE39_20B,33.20515625622021,Permo-Triassic sandstone,1.938569756221061,0.0,Greta at Rutherford Bridge,True,False,False,True,False
25012,0.8500757217407227,0.8502143621444702,0.8494157791137695,0.0001386404037475586,-0.000659942626953125,,59.253577275975495,,1.3905818785504354,0.0,Harwood Beck at Harwood,True,False,False,True,False
25020,0.8018262386322021,0.7963083386421204,0.7937300801277161,-0.005517899990081787,-0.008096158504486084,SE39_20B,31.350988820131338,Permo-Triassic sandstone,2.1840380786268887,3.56,Skerne at Preston le Skerne,True,False,False,True,False
26003,0.6371787786483765,0.6183681488037109,0.5886008143424988,-0.018810629844665527,-0.048577964305877686,,50.98918368634666,,1.7751733854247869,69.26,Foston Beck at Foston Mill,True,True,False,False,False
27001,0.8568820953369141,0.8557803630828857,0.8587941527366638,-0.0011017322540283203,0.0019120573997497559,SE35_4,6.960853755107918,Magnesian limestone,2.69365661213802,0.78,Nidd at Hunsingore Weir,True,False,False,True,False
27003,0.9067401885986328,0.9038077592849731,0.9074832797050476,-0.002932429313659668,0.0007430911064147949,SE51_2,10.2143448639646,Magnesian limestone,3.2868986231503685,1.1,Aire at Beal,True,False,False,True,False
27006,0.8344828486442566,0.8319186568260193,0.8364484310150146,-0.0025641918182373047,0.0019655823707580566,SE51_2,27.679419737415017,Magnesian limestone,2.562150059232882,0.0,Don at Sheffield Hadfields,True,False,False,True,False
27007,0.8451747894287109,0.8473721742630005,0.8435055017471313,0.0021973848342895508,-0.0016692876815795898,SE36_47,4.0635464806004125,Permo-Triassic sandstone,2.9602757055405062,0.05,Ure at Westwick,True,False,False,True,False
27009,0.8444874286651611,0.833937406539917,0.8476946353912354,-0.01055002212524414,0.0032072067260742188,SE35_4,18.774566679420328,Magnesian limestone,3.518619210629076,0.29,Ouse at Skelton,True,False,False,True,False
27021,0.8691937923431396,0.8573049902915955,0.8669242858886719,-0.01188880205154419,-0.0022695064544677734,SE51_2,12.33231762484246,Magnesian limestone,3.0978990773214536,1.57,Don at Doncaster,True,False,False,True,False
27023,0.8084352016448975,0.803075909614563,0.8304479122161865,-0.005359292030334473,0.022012710571289062,SE51_2,18.914897329882603,Magnesian limestone,2.077585906367243,0.0,Dearne at Barnsley Weir,True,False,False,True,False
27025,0.7981934547424316,0.7592235803604126,0.7914286851882935,-0.03896987438201904,-0.006764769554138184,SK67_17,25.019419058003724,Permo-Triassic sandstone,2.5501427090794015,1.45,Rother at Woodhouse Mill,True,False,False,True,False
27026,0.8141670227050781,0.8250996470451355,0.8276658058166504,0.010932624340057373,0.013498783111572266,SK46_71,16.605575720221204,Magnesian limestone,2.222794481113707,0.0,Rother at Whittington,True,False,False,True,False
27029,0.8871965408325195,0.8808881044387817,0.8869373798370361,-0.006308436393737793,-0.00025916099548339844,SE23_4,20.157446068388722,Coal Measures,2.532423119067103,0.0,Calder at Elland,True,False,False,True,False
27030,0.8045716881752014,0.7752965092658997,0.8138720393180847,-0.029275178909301758,0.0093003511428833,SE51_2,13.995292529990218,Magnesian limestone,2.4927324592231748,0.03,Dearne at Adwick,True,False,False,True,False
27032,-0.06621599197387695,-0.1264714002609253,-0.3479562997817993,-0.06025540828704834,-0.28174030780792236,SE28_28,30.462159903723176,Magnesian limestone,1.3471347829100198,0.0,Hebden Beck at Hebden,True,False,False,True,False
27034,0.8545443415641785,0.8540211319923401,0.8540210723876953,-0.0005232095718383789,-0.0005232691764831543,SE28_28,5.5939221481890495,Magnesian limestone,2.7083614036647377,0.0,Ure at Kilgram Bridge,True,False,False,True,False
27035,0.8824671506881714,0.8813609480857849,0.8816176056861877,-0.0011062026023864746,-0.0008495450019836426,SE23_4,29.72701081508196,Coal Measures,2.4523845212062794,0.0,Aire at Kildwick Bridge,True,False,False,True,False
27038,0.11387699842453003,-0.09149062633514404,0.2860648036003113,-0.20536762475967407,0.17218780517578125,SE68_22E,8.805047756826761,Upper Jurassic,0.9469432706978254,0.0,Costa Beck at Gatehouses,True,False,False,True,False
27042,0.8213276863098145,0.8233468532562256,0.8237730264663696,0.002019166946411133,0.0024453401565551758,SE68_22E,1.6103766640137334,Upper Jurassic,1.7806053058389697,0.0,Dove at Kirkby Mills,True,False,False,True,False
27047,0.8673909306526184,0.8631612062454224,0.8648619651794434,-0.004229724407196045,-0.002528965473175049,,41.40660750411702,,1.0546130545568877,0.0,Snaizeholme Beck at Low Houses,True,False,False,True,False
27051,0.836574912071228,0.835833728313446,0.8307223320007324,-0.0007411837577819824,-0.0058525800704956055,SE35_4,11.811172507418558,Magnesian limestone,0.9122220565324155,0.0,Crimple at Burn Bridge,True,False,False,True,False
27071,0.8172096014022827,0.8032950162887573,0.8109562397003174,-0.01391458511352539,-0.006253361701965332,SE36_47,8.180081295439551,Permo-Triassic sandstone,3.1317533581439294,0.39,Swale at Crakehill,True,False,False,True,False
28001,0.6096096634864807,0.6098423600196838,0.5967176556587219,0.000232696533203125,-0.012892007827758789,SK46_71,37.53958177710562,Magnesian limestone,2.1027766148834415,0.0,Derwent at Yorkshire Bridge,True,False,False,True,False
28008,0.8604312539100647,0.8608587384223938,0.8558957576751709,0.00042748451232910156,-0.004535496234893799,,42.15322644828033,,2.59986124768202,0.0,Dove at Rocester Weir,True,False,False,True,False
28009,0.8694016337394714,0.868098258972168,0.8783547282218933,-0.0013033747673034668,0.008953094482421875,SK46_71,24.698091019348034,Magnesian limestone,3.873111834485089,0.7,Trent at Colwick,True,False,False,True,False
28012,0.7958291172981262,0.7925201058387756,0.7934159636497498,-0.003309011459350586,-0.002413153648376465,,54.98545716823677,,3.081559721641072,0.0,Trent at Yoxall,True,False,False,True,False
28018,0.8836408257484436,0.8876195549964905,0.8866317272186279,0.003978729248046875,0.002990901470184326,SK46_71,39.72756222070517,Magnesian limestone,2.9464866534860965,0.0,Dove at Marston on Dove,True,False,False,True,False
28022,0.8340030908584595,0.8265829682350159,0.8450151085853577,-0.0074201226234436035,0.011012017726898193,SK67_17,19.96603616144176,Permo-Triassic sandstone,3.9143124750612914,0.69,Trent at North Muskham,True,False,False,True,False
28024,0.8267924785614014,0.829349160194397,0.8379356265068054,0.0025566816329956055,0.011143147945404053,,49.71102191667357,,2.62015688394582,2.88,Wreake at Syston Mill,True,False,False,True,False
28026,0.799685001373291,0.7992286682128906,0.7983435392379761,-0.0004563331604003906,-0.0013414621353149414,,60.96064304122783,,2.570052330393215,0.0,Anker at Polesworth,True,False,False,True,False
28031,0.826366126537323,0.8241957426071167,0.8251875638961792,-0.002170383930206299,-0.0011785626411437988,SK46_71,35.34312945962765,Magnesian limestone,2.170672340315576,0.0,Manifold at Ilam,True,False,False,True,False
28039,0.7208184003829956,0.7249617576599121,0.7303028106689453,0.004143357276916504,0.009484410285949707,,85.9599499767188,,1.8674085565227911,0.0,Rea at Calthorpe Park,True,False,False,True,False
28040,0.7892324328422546,0.8031336069107056,0.8018122911453247,0.013901174068450928,0.012579858303070068,,60.38829191159492,,1.7672300981107183,0.0,Trent at Stoke-On-Trent,True,False,False,True,False
28043,0.8479262590408325,0.8490825891494751,0.8506285548210144,0.0011563301086425781,0.0027022957801818848,SK46_71,23.373643276134768,Magnesian limestone,2.5370126991458206,0.0,Derwent at Chatsworth,True,False,False,True,False
28046,0.848414957523346,0.8482645750045776,0.8486043214797974,-0.00015038251876831055,0.00018936395645141602,SK46_71,34.564636552407144,Magnesian limestone,1.9329301428307895,0.0,Dove at Izaak Walton,True,False,False,True,False
28048,0.7849900722503662,0.786814272403717,0.7865760326385498,0.00182420015335083,0.0015859603881835938,SK46_71,13.352962218174662,Magnesian limestone,2.109376031404376,0.54,Amber at Wingfield Park,True,False,False,True,False
28050,0.7514420747756958,0.7357505559921265,0.7563568949699402,-0.015691518783569336,0.004914820194244385,SE51_2,18.814802682994046,Magnesian limestone,2.114610984232173,28.83,Torne at Auckley,True,False,False,True,False
