gid,gauges,how,coverage,best_shift,r_best,r0,bias_pct,wet_q95_ratio
50002,3,inside:3,0.9694273328770249,0,0.9715476078163197,0.9715476078163197,15.127098083496094,1.1339118213351511
50006,2,inside:2,0.5998174766141912,0,0.9355730395811394,0.9355730395811394,-18.04937171936035,0.910924932756256
51001,3,nearest:3,0.8724617841660963,0,0.9719986743877307,0.9719986743877307,10.943973541259766,1.1242554909721825
52004,3,nearest:3,1.0,0,0.9564723621775186,0.9564723621775186,7.230257987976074,1.0184141065350314
52005,3,nearest:3,0.9363449691991786,0,0.9789255561856357,0.9789255561856357,3.5864830017089844,1.069021642135145
52006,3,inside:3,0.9883641341546886,0,0.9558512378950593,0.9558512378950593,25.405704498291016,1.2726540570207843
52007,3,nearest:3,0.9539128450832763,0,0.9289916470582257,0.9289916470582257,31.142484664916992,1.3345894362756774
52009,3,nearest:3,0.9386265115217888,0,0.9578678629221505,0.9578678629221505,10.183119773864746,1.1277883683592276
52010,3,inside:3,0.781428245493954,0,0.9784560014952056,0.9784560014952056,-4.174458980560303,1.0026857415189154
53005,3,nearest:3,0.9762719598448552,0,0.9607824274647847,0.9607824274647847,17.128490447998047,1.1416280665780805
53006,3,nearest:3,0.9523157654574492,0,0.9690600347520593,0.9690600347520593,-0.7643342018127441,1.0292376021140146
53007,3,inside:3,0.9881359799224275,0,0.9774149451040308,0.9774149451040308,9.925699234008789,1.0816045905195557
53008,3,inside:3,0.9822039698836413,0,0.9787295802093867,0.9787295802093867,-5.642104148864746,0.9753828799822895
53009,3,nearest:3,0.9762719598448552,0,0.9655849052997236,0.9655849052997236,11.346185684204102,1.0855030261361618
53013,3,nearest:3,0.9908738307095597,0,0.9092662662001287,0.9092662662001287,16.841339111328125,1.1575006626475843
53018,15,inside:15,0.9920146018708647,0,0.9908336862588958,0.9908336862588958,-0.27917027473449707,1.0013264823563113
54001,13,inside:13,1.0,0,0.9476863579196654,0.9476863579196654,-22.746192932128906,0.8243051991360676
54002,12,inside:12,1.0,0,0.9921880979564758,0.9921880979564758,-1.4844238758087158,0.9873221646028949
54005,3,inside:3,1.0,0,0.8938776803615642,0.8938776803615642,-29.656553268432617,0.728675513832066
