gid,nse_raw,nse_now,nse_shuf,top1_raw,top1_now,amax_raw,amax_now,amax_shuf,frac_high_perc,gauge_name
33022,0.8441079258918762,0.8907442688941956,0.8287621140480042,-2.4348702430725098,-1.1365768909454346,-24.923748,-18.48579,-18.253738,17.54,Ivel at Blunham
33023,0.24219787120819092,-0.0914163589477539,0.30896973609924316,-0.39807331562042236,-2.073249578475952,-13.339138,7.6355577,-9.829727,28.29,Lea Brook at Beck Bridge
33024,0.609374463558197,0.7984486222267151,0.6061129570007324,-0.4182525873184204,0.08602982759475708,-13.73506,-0.5461961,-6.4341846,30.45,Cam at Dernford
33026,0.7915940284729004,0.9005715250968933,0.794666051864624,-3.681365489959717,-1.9964191913604736,13.440251,10.817831,18.13845,5.09,Bedford Ouse at Offord
33028,0.7836199402809143,0.8324678540229797,0.7294198274612427,0.31466275453567505,0.44003069400787354,-12.836742,-16.144619,-12.130663,4.94,Flit at Shefford
33029,0.7686913013458252,0.8102879524230957,0.7582921981811523,-4.975205421447754,-4.437049388885498,-28.762875,-33.70236,-28.224113,57.07,Stringside at Whitebridge
33031,0.6091389656066895,0.7768094539642334,0.6004202365875244,-6.0405964851379395,-2.5334484577178955,-49.86869,-28.217527,-51.40042,0.0,Broughton Brook at Broughton
33032,0.2108997106552124,0.4050031304359436,0.1949595808982849,-62.528255462646484,-148.2008819580078,155.8556,83.6819,133.87704,25.89,Heacham at Heacham
33033,0.687096118927002,0.7512468695640564,0.6831582188606262,-1.1326024532318115,-0.24522435665130615,-34.6228,-24.447435,-38.97081,33.94,Hiz at Arlesey
33034,0.6903283596038818,0.8397359251976013,0.7063204050064087,-0.722449541091919,-0.3085207939147949,31.767334,12.245005,28.022903,11.08,Little Ouse at Abbey Heath
33035,0.7788534164428711,0.7821342945098877,0.7788285613059998,-0.9322869777679443,-1.5512526035308838,-0.8871913,-1.6883194,-2.0290375,25.61,Ely Ouse at Denver Complex
33039,0.7015807628631592,0.7895241379737854,0.6819783449172974,-4.47353982925415,-2.9921863079071045,21.133007,15.693718,31.736267,2.16,Bedford Ouse at Roxton
33053,0.5626929998397827,0.7255133390426636,0.5839281678199768,-3.210391044616699,-1.277649164199829,-23.860327,13.411713,-21.510498,32.97,Granta at Stapleford
34002,0.7910326719284058,0.9072027206420898,0.7827621102333069,0.21755152940750122,0.7021664381027222,21.224564,13.692266,27.26398,0.0,Tas at Shotesham
34003,0.45708441734313965,0.7223001718521118,0.3874477744102478,-5.559591293334961,-2.0537049770355225,29.886568,21.98891,42.373352,0.0,Bure at Ingworth
