gid,nse_gauged,nse_ung_raw,nse_ung_now,chalk,gauge_name,pen_raw,pen_now,nse_ung_sim,pen_sim,nse_ung_trust,pen_trust
33019,0.7051686644554138,0.6091691255569458,0.7880716323852539,False,Thet at Melford Bridge,0.095999538898468,-0.08290296792984,0.7739046812057495,-0.0687360167503357,0.8013879656791687,-0.09621930122375488
33021,0.7079434394836426,0.6107228398323059,0.738431453704834,True,Rhee at Burnt Mill,0.0972205996513366,-0.0304880142211914,0.6954004168510437,0.0125430226325988,0.6005237102508545,0.10741972923278809
33022,0.8441079258918762,0.832583487033844,0.8496516346931458,False,Ivel at Blunham,0.0115244388580322,-0.0055437088012695,0.8517661690711975,-0.0076582431793212,0.8012745380401611,0.04283338785171509
33023,0.2421978712081909,-2.2195611000061035,-3.251098155975342,False,Lea Brook at Beck Bridge,2.4617589712142944,3.4932960271835327,-2.781224489212036,3.023422360420227,-2.2522618770599365,2.4944597482681274
33024,0.609374463558197,0.4189236760139465,0.600426971912384,False,Cam at Dernford,0.1904507875442505,0.0089474916458129,0.700653076171875,-0.0912786126136779,0.6282995343208313,-0.018925070762634277
33026,0.7915940284729004,0.767188310623169,0.8896535634994507,False,Bedford Ouse at Offord,0.0244057178497314,-0.0980595350265502,0.8861698508262634,-0.094575822353363,0.8792456984519958,-0.08765166997909546
33028,0.7836199402809143,0.3955049514770508,0.7313581705093384,False,Flit at Shefford,0.3881149888038635,0.0522617697715759,0.6974343657493591,0.0861855745315551,0.6891369819641113,0.09448295831680298
33029,0.7686913013458252,0.6786121129989624,0.6921277046203613,True,Stringside at Whitebridge,0.0900791883468627,0.0765635967254638,0.6028818488121033,0.1658094525337219,0.6688543558120728,0.09983694553375244
33031,0.6091389656066895,0.5861968994140625,0.7058837413787842,False,Broughton Brook at Broughton,0.0229420661926269,-0.0967447757720947,0.73335862159729,-0.1242196559906005,0.724382221698761,-0.11524325609207153
33032,0.2108997106552124,-0.7515387535095215,-0.8098107576370239,False,Heacham at Heacham,0.962438464164734,1.0207104682922363,-1.2202765941619873,1.4311763048171997,-1.863016128540039,2.0739158391952515
33033,0.687096118927002,0.698856770992279,0.7158633470535278,False,Hiz at Arlesey,-0.0117606520652771,-0.0287672281265258,0.7605222463607788,-0.0734261274337768,0.7696924209594727,-0.0825963020324707
33034,0.6903283596038818,0.6784708499908447,0.7220063209533691,False,Little Ouse at Abbey Heath,0.0118575096130371,-0.0316779613494873,0.7395203113555908,-0.0491919517517089,0.754207968711853,-0.06387960910797119
33035,0.7788534164428711,0.7742369174957275,0.7161685228347778,False,Ely Ouse at Denver Complex,0.0046164989471435,0.0626848936080932,0.6495609283447266,0.1292924880981445,0.6868821382522583,0.09197127819061279
33039,0.7015807628631592,0.6385424137115479,0.674241840839386,False,Bedford Ouse at Roxton,0.0630383491516113,0.0273389220237731,0.7303325533866882,-0.028751790523529,0.7238396406173706,-0.022258877754211426
33053,0.5626929998397827,-0.1054954528808593,-0.1386212110519409,False,Granta at Stapleford,0.668188452720642,0.7013142108917236,0.0335769057273864,0.5291160941123962,-0.6161154508590698,1.1788084506988525
34002,0.7910326719284058,0.680522084236145,0.8684207201004028,False,Tas at Shotesham,0.1105105876922607,-0.077388048171997,0.8375229835510254,-0.0464903116226196,0.8790776133537292,-0.08804494142532349
34003,0.4570844173431396,0.0551573634147644,0.5320092439651489,False,Bure at Ingworth,0.4019270539283752,-0.0749248266220093,0.4708623886108398,-0.0137779712677002,0.6336661577224731,-0.17658174037933355
34004,0.4801056385040283,0.2730498909950256,0.3021737337112427,False,Wensum at Costessey Mill,0.2070557475090027,0.1779319047927856,0.207938015460968,0.2721676230430603,0.28211545944213867,0.19799017906188965
34005,0.5686324238777161,0.3342556357383728,0.7429730892181396,False,Tud at Costessey Park,0.2343767881393432,-0.1743406653404235,0.7253987789154053,-0.1567663550376892,0.7350225448608398,-0.16639012098312378
34006,0.7734735608100891,0.767951488494873,0.8619827628135681,False,Waveney at Needham Mill,0.005522072315216,-0.088509202003479,0.8484036922454834,-0.0749301314353942,0.8288291692733765,-0.055355608463287354
34007,0.7029913067817688,0.6826214790344238,0.8133739829063416,False,Dove at Oakley Park,0.0203698277473449,-0.1103826761245727,0.7915423512458801,-0.0885510444641113,0.8002407550811768,-0.09724944829940796
34008,-0.8810106515884399,-2.2337725162506104,-1.609090805053711,False,Ant at Honing Lock,1.3527618646621704,0.728080153465271,-1.0650384426116943,0.1840277910232544,-0.9132952690124512,0.03228461742401123
34010,0.6168071031570435,0.575508713722229,0.5109003782272339,False,Waveney at Billingford Bridge,0.0412983894348144,0.1059067249298095,0.4593732357025146,0.1574338674545288,0.38181859254837036,0.2349885106086731
34011,-0.1943757534027099,-1.2349200248718262,0.4342594742774963,False,Wensum at Fakenham,1.0405442714691162,-0.6286352276802063,0.4613820910453796,-0.6557578444480896,0.503554105758667,-0.697929859161377
34012,-1.3927695751190186,-8.038351058959961,-3.991024017333984,False,Burn at Burnham Overy,6.645581483840942,2.598254442214966,-3.5295557975769043,2.1367862224578857,-2.7703092098236084,1.3775396347045898
35003,0.4836846590042114,0.4427803158760071,0.544833779335022,False,Alde at Farnham,0.0409043431282043,-0.0611491203308105,0.5111252665519714,-0.02744060754776,0.5015690326690674,-0.017884373664855957
35008,0.8175605535507202,0.8176789879798889,0.9066076278686525,False,Gipping at Stowmarket,-0.0001184344291687,-0.0890470743179321,0.91438889503479,-0.0968283414840698,0.917120635509491,-0.09956008195877075
36003,0.7489699125289917,0.6926265358924866,0.7726784944534302,False,Box at Polstead,0.0563433766365051,-0.0237085819244384,0.7630279660224915,-0.0140580534934997,0.7377331256866455,0.011236786842346191
36006,0.6091916561126709,0.565807580947876,0.583350658416748,False,Stour at Langham,0.0433840751647949,0.0258409976959228,0.5135540962219238,0.095637559890747,0.4609490633010864,0.14824259281158447
36009,0.7481012344360352,0.7084413170814514,0.7996640205383301,False,Brett at Cockfield,0.0396599173545837,-0.0515627861022949,0.8138921856880188,-0.0657909512519836,0.8076128959655762,-0.059511661529541016
36010,0.7253429889678955,0.7120170593261719,0.8406785130500793,False,Bumpstead Brook at Broad Green,0.0133259296417236,-0.1153355240821838,0.8449268341064453,-0.1195838451385498,0.8073228001594543,-0.08197981119155884
36011,0.7683448791503906,0.6992751359939575,0.8471269011497498,False,Stour Brook at Sturmer,0.0690697431564331,-0.0787820219993591,0.8134035468101501,-0.0450586676597595,0.8197972774505615,-0.0514523983001709
36012,0.5970938205718994,0.469496488571167,0.5324442386627197,False,Stour at Kedington,0.1275973320007324,0.0646495819091796,0.537082314491272,0.0600115060806274,0.5417428612709045,0.05535095930099487
37001,0.8005572557449341,0.7406450510025024,0.5798900723457336,False,Roding at Redbridge,0.0599122047424316,0.2206671833992004,0.56168532371521,0.2388719320297241,0.5820257067680359,0.2185315489768982
37003,0.6478902101516724,0.6206684112548828,0.7389049530029297,False,Ter at Crabbs Bridge,0.0272217988967895,-0.0910147428512573,0.7350043058395386,-0.0871140956878662,0.7739429473876953,-0.12605273723602295
37005,0.7927951812744141,0.7503229379653931,0.8929776549339294,False,Colne at Lexden,0.0424722433090209,-0.1001824736595153,0.8921693563461304,-0.0993741750717163,0.8908291459083557,-0.09803396463394165
37008,0.779721200466156,0.7837687730789185,0.7883000373840332,False,Chelmer at Springfield,-0.0040475726127624,-0.0085788369178771,0.7762737274169922,0.0034474730491638,0.7897769212722778,-0.010055720806121826
37009,0.7914565205574036,0.7133548855781555,0.8096507787704468,False,Brain at Guithavon Valley,0.078101634979248,-0.0181942582130432,0.7693876624107361,0.0220688581466674,0.7876172065734863,0.0038393139839172363
37010,0.7216789722442627,0.70350581407547,0.739769458770752,False,Blackwater at Appleford Bridge,0.0181731581687927,-0.0180904865264892,0.6838198304176331,0.0378591418266296,0.6801953911781311,0.04148358106613159
37011,0.8192087411880493,0.8159329891204834,0.8506193161010742,False,Chelmer at Churchend,0.0032757520675659,-0.0314105749130249,0.8566591143608093,-0.03745037317276,0.8442795276641846,-0.025070786476135254
37018,0.6700857281684875,0.6420911550521851,0.7492607831954956,False,Ingrebourne at Gaynes Park,0.0279945731163024,-0.079175055027008,0.7420604825019836,-0.0719747543334961,0.7349461913108826,-0.06486046314239502
37019,0.712708592414856,0.6785725355148315,0.8025311231613159,False,Beam at Bretons Farm,0.0341360569000244,-0.0898225307464599,0.786456823348999,-0.073748230934143,0.8181658387184143,-0.10545724630355835
37020,0.7413135170936584,0.7395468950271606,0.8750225305557251,False,Chelmer at Felsted,0.0017666220664978,-0.1337090134620666,0.8719476461410522,-0.1306341290473938,0.8586688041687012,-0.11735528707504272
38001,0.7317596077919006,0.3933497071266174,0.5061300992965698,False,Lee at Feildes Weir,0.3384099006652832,0.2256295084953308,0.5756822824478149,0.1560773253440857,0.5305168032646179,0.20124280452728271
38003,-0.0730111598968505,-0.091612696647644,-0.6354809999465942,False,Mimram at Panshanger Park,0.0186015367507935,0.5624698400497438,-0.859432578086853,0.7864214181900026,-2.26900315284729,2.1959919929504395
38007,0.7916401028633118,0.7409088611602783,0.6031976938247681,False,Canons Brook at Elizabeth Way,0.0507312417030334,0.1884424090385437,0.5890306234359741,0.2026094794273376,0.6178054809570312,0.17383462190628052
38014,0.7744259834289551,0.7551541328430176,0.8724590539932251,False,Salmon Brook at Edmonton,0.0192718505859375,-0.09803307056427,0.8856589198112488,-0.1112329363822937,0.8568409085273743,-0.08241492509841919
38017,-2.6224586963653564,-6.749467372894287,-14.231438636779783,False,Mimram at Whitwell,4.127008676528931,11.608979940414429,-10.521345138549805,7.898886442184448,-7.2088623046875,4.5864036083221436
38018,0.759274423122406,0.6277939081192017,0.6989119052886963,False,Upper Lee at Water Hall,0.1314805150032043,0.0603625178337097,0.7334350347518921,0.0258393883705139,0.795866072177887,-0.03659164905548096
38021,0.7970314025878906,0.7588487267494202,0.8503751158714294,False,Turkey Brook at Albany Park,0.0381826758384704,-0.0533437132835388,0.8334687948226929,-0.0364373922348022,0.8656516075134277,-0.06862020492553711
39001,0.8843239545822144,0.7835559248924255,0.4471450448036194,False,Thames at Kingston,0.1007680296897888,0.4371789097785949,0.5240546464920044,0.3602693080902099,0.4794350266456604,0.40488892793655396
39006,0.8758761882781982,0.8362486958503723,0.8878540992736816,True,Windrush at Newbridge,0.0396274924278259,-0.0119779109954833,0.8156623840332031,0.0602138042449951,0.8238127827644348,0.05206340551376343
39007,0.8183517456054688,0.791057825088501,0.7886455655097961,False,Blackwater at Swallowfield,0.0272939205169677,0.0297061800956726,0.6916735172271729,0.1266782283782959,0.7093172669410706,0.1090344786643982
39010,-0.0683232545852661,-1.145812749862671,-0.1848939657211303,False,Colne at Denham,1.0774894952774048,0.1165707111358642,-0.8025225400924683,0.7341992855072021,-0.1649550199508667,0.0966317653656006
39011,0.7670355439186096,0.6821364164352417,0.7066614627838135,False,Wey at Tilford,0.0848991274833679,0.0603740811347961,0.6310495138168335,0.1359860301017761,0.613407552242279,0.15362799167633057
39012,0.6095150709152222,-0.6629558801651001,-0.6120721101760864,False,Hogsmill at Kingston upon Thames,1.2724709510803225,1.2215871810913086,-0.7387250661849976,1.3482401371002195,-0.9784451723098755,1.5879602432250977
39014,-1.6287968158721924,-9.580540657043455,-3.279016494750977,False,Ver at Hansteads,7.951743841171263,1.6502196788787842,-3.812897682189941,2.184100866317749,-2.7695703506469727,1.1407735347747803
39016,0.6758105754852295,0.6558731198310852,0.7015710473060608,False,Kennet at Theale,0.0199374556541442,-0.0257604718208313,0.7933472990989685,-0.117536723613739,0.7141927480697632,-0.03838217258453369
39020,0.8714622855186462,0.7108010053634644,0.7895448207855225,True,Coln at Bibury,0.1606612801551818,0.0819174647331237,0.7823962569236755,0.0890660285949707,0.7632779479026794,0.1081843376159668
39021,0.4291628003120422,0.2389741539955139,0.7530277967453003,False,Cherwell at Enslow Mill,0.1901886463165283,-0.3238649964332581,0.6517534255981445,-0.2225906252861023,0.6416819095611572,-0.21251910924911505
39022,0.8593500852584839,0.4147080779075622,0.4857694506645202,False,Loddon at Sheepbridge,0.4446420073509217,0.3735806345939636,0.2705493569374084,0.5888007283210754,0.2797839045524597,0.5795661807060242
39023,-2.3271076679229736,-4.570725917816162,-2.34182071685791,False,Wye at Bourne End Hedsor,2.2436182498931885,0.0147130489349365,-3.7180910110473633,1.3909833431243896,-4.381549835205078,2.0544421672821045
39025,0.8814305067062378,0.8319385647773743,0.7835906147956848,False,Enborne at Brimpton,0.0494919419288635,0.0978398919105529,0.8666771650314331,0.0147533416748046,0.8663201332092285,0.015110373497009277
39027,0.1721870303153991,-3.1718978881835938,-1.0677988529205322,False,Pang at Pangbourne,3.344084918498993,1.2399858832359314,-1.841700553894043,2.013887584209442,-3.0192761421203613,3.1914631724357605
39028,0.3498684763908386,-0.2380256652832031,-0.7771992683410645,False,Dun at Hungerford,0.5878941416740417,1.127067744731903,-1.3765957355499268,1.7264642119407654,-1.7854242324829102,2.135292708873749
39029,0.1426982283592224,-0.5516788959503174,-0.5217260122299194,False,Tilling Bourne at Shalford,0.6943771243095398,0.6644242405891418,-0.7953977584838867,0.9380959868431092,-0.35795867443084717,0.5006569027900696
39034,0.8260312080383301,0.7603408098220825,0.8661724328994751,False,Evenlode at Cassington Mill,0.0656903982162475,-0.040141224861145,0.7414724826812744,0.0845587253570556,0.8091315031051636,0.016899704933166504
39035,0.5222203731536865,0.2929614782333374,0.3032578229904175,True,Churn at Cerney Wick,0.2292588949203491,0.218962550163269,0.1060100793838501,0.4162102937698364,0.17294448614120483,0.3492758870124817
39036,-5.886982440948486,-22.640941619873047,-31.826190948486328,False,Law Brook at Albury,16.75395917892456,25.93920850753784,-30.732046127319336,24.84506368637085,-29.249738693237305,23.36275625228882
39037,0.7237714529037476,0.3491142988204956,0.5618680715560913,True,Kennet at Marlborough,0.3746571540832519,0.1619033813476562,0.6150722503662109,0.1086992025375366,0.569488525390625,0.15428292751312256
39042,0.7545129060745239,0.6631898880004883,0.7195067405700684,True,Leach at Priory Mill Lechlade,0.0913230180740356,0.0350061655044555,0.8010690212249756,-0.0465561151504516,0.8569765090942383,-0.10246360301971436
39052,0.8315863609313965,0.8313088417053223,0.8068352937698364,False,The Cut at Binfield,0.0002775192260742,0.02475106716156,0.8156625628471375,0.015923798084259,0.8026564121246338,0.028929948806762695
39061,0.6746384501457214,-0.3119874000549316,-0.369988203048706,True,Letcombe Brook at Letcombe Bassett,0.9866258502006532,1.0446266531944275,-0.4355199337005615,1.110158383846283,-0.36725032329559326,1.0418887734413147
39081,0.7713233828544617,0.7482501268386841,0.8160291314125061,False,Ock at Abingdon,0.0230732560157775,-0.0447057485580444,0.8849129676818848,-0.1135895848274231,0.8728989362716675,-0.10157555341720581
40003,0.8688396215438843,0.8745103478431702,0.8956713676452637,False,Medway at Teston / East Farleigh,-0.0056707262992858,-0.0268317461013793,0.9126186966896056,-0.0437790751457214,0.9158700108528137,-0.04703038930892944
40004,0.8344350457191467,0.8249536156654358,0.7767228484153748,False,Rother at Udiam,0.0094814300537109,0.0577121973037719,0.7813286185264587,0.0531064271926879,0.7855639457702637,0.04887109994888306
40005,0.8641951084136963,0.8628706336021423,0.8673964738845825,False,Beult at Stilebridge,0.0013244748115539,-0.0032013654708862,0.8478909134864807,0.0163041949272155,0.8512347936630249,0.012960314750671387
40007,0.86278235912323,0.8645092844963074,0.9247349500656128,False,Medway at Chafford / Colliers Land Bridge,-0.0017269253730773,-0.0619525909423828,0.9226741790771484,-0.0598918199539184,0.9110261797904968,-0.048243820667266846
40009,0.787695586681366,0.7044267654418945,0.6753647923469543,False,Teise at Stonebridge,0.0832688212394714,0.1123307943344116,0.6991718411445618,0.0885237455368042,0.6948391199111938,0.09285646677017212
40010,0.8712265491485596,0.8592676520347595,0.7563568353652954,False,Eden at Penshurst / Vexour Bridge,0.0119588971138,0.1148697137832641,0.789649486541748,0.0815770626068115,0.7896034121513367,0.0816231369972229
40011,0.8717232346534729,0.7737337350845337,0.8107144832611084,False,Great Stour at Horton,0.0979894995689392,0.0610087513923645,0.8091721534729004,0.0625510811805725,0.8208998441696167,0.0508233904838562
40012,0.7041497230529785,0.4473863244056701,0.215898334980011,False,Darent at Hawley,0.2567633986473084,0.4882513880729675,0.0464547872543334,0.657694935798645,-0.6637154817581177,1.3678652048110962
40013,0.6234043836593628,0.585357666015625,0.584800124168396,False,Darent at Otford,0.0380467176437377,0.0386042594909668,0.5875210762023926,0.0358833074569702,0.5795567035675049,0.04384768009185791
40016,0.3740918636322021,-5.753954887390137,-5.494312286376953,False,Cray at Crayford,6.128046751022339,5.868404150009155,-5.890417575836182,6.264509439468384,-4.506925582885742,4.881017446517944
40018,0.789972722530365,0.7736538052558899,0.5667957067489624,False,Darent at Lullingstone,0.016318917274475,0.2231770157814026,0.6040353775024414,0.1859373450279235,0.17545753717422485,0.6145151853561401
41001,0.4836179614067077,0.4048187136650085,0.4701986312866211,False,Nunningham Stream at Tilley Bridge,0.0787992477416992,0.0134193301200866,0.4539017081260681,0.0297162532806395,0.4969852566719055,-0.01336729526519781
41003,0.7902984619140625,0.8325966000556946,0.8542547821998596,False,Cuckmere at Sherman Bridge,-0.042298138141632,-0.0639563202857971,0.8543694019317627,-0.0640709400177002,0.8475208282470703,-0.05722236633300781
41005,0.867798388004303,0.8414217233657837,0.818434476852417,False,Ouse at Gold Bridge,0.0263766646385192,0.0493639111518859,0.8264347314834595,0.0413636565208435,0.7888602018356323,0.07893818616867065
41006,0.6921697854995728,0.6281237006187439,0.7701448202133179,False,Uck at Isfield,0.0640460848808288,-0.0779750347137451,0.7516507506370544,-0.0594809651374816,0.7657643556594849,-0.07359457015991211
41011,0.8124518394470215,0.748974084854126,0.7705774307250977,False,Rother at Iping Mill,0.0634777545928955,0.0418744087219238,0.8082490563392639,0.0042027831077575,0.7631823420524597,0.04926949739456177
41012,0.7518541812896729,0.6712390780448914,0.7645222544670105,False,Adur E Branch at Sakeham,0.0806151032447815,-0.0126680731773376,0.7515488862991333,0.0003052949905395,0.7269150018692017,0.02493917942047119
41013,0.7840969562530518,0.7784751653671265,0.772846519947052,False,Huggletts Stream at Henley Bridge,0.0056217908859252,0.0112504363059997,0.7937993407249451,-0.0097023844718933,0.8007271885871887,-0.016630232334136963
41014,0.842427670955658,0.8126522898674011,0.8395504951477051,False,Arun at Pallingham,0.0297753810882568,0.0028771758079528,0.8343837857246399,0.008043885231018,0.8283786773681641,0.014048993587493896
41016,0.7889020442962646,0.7560984492301941,0.8824794888496399,False,Cuckmere at Cowbeech,0.0328035950660705,-0.0935774445533752,0.8711487054824829,-0.0822466611862182,0.8850839138031006,-0.09618186950683594
41019,0.8465064764022827,0.830738365650177,0.8726745843887329,False,Arun at Alfoldean,0.0157681107521057,-0.0261681079864501,0.8646111488342285,-0.0181046724319458,0.8704439997673035,-0.023937523365020752
41020,0.7934874296188354,0.7783204317092896,0.8539335131645203,False,Bevern Stream at Clappers Bridge,0.0151669979095458,-0.0604460835456848,0.8402332067489624,-0.0467457771301269,0.8595430850982666,-0.06605565547943115
41022,0.8511868715286255,0.8306125402450562,0.875775933265686,False,Lod at Halfway Bridge,0.0205743312835693,-0.0245890617370605,0.8626177310943604,-0.0114308595657348,0.8434257507324219,0.007761120796203613
41023,0.5916328430175781,-0.6150274276733398,-0.6385172605514526,True,Lavant at Graylingwell,1.206660270690918,1.2301501035690308,-0.1161071062088012,0.7077399492263794,0.08710438013076782,0.5045284628868103
41025,0.8594513535499573,0.7500246167182922,0.796977162361145,False,Loxwood Stream at Drungewick,0.109426736831665,0.0624741911888122,0.7918336987495422,0.067617654800415,0.7832300066947937,0.07622134685516357
41027,0.7044516801834106,0.635826587677002,0.7212778925895691,False,Rother at Princes Marsh,0.0686250925064086,-0.0168262124061584,0.7296911478042603,-0.0252394676208496,0.7370374202728271,-0.032585740089416504
41028,0.7595125436782837,0.746355414390564,0.763578474521637,False,Chess Stream at Chess Bridge,0.0131571292877197,-0.0040659308433532,0.751433789730072,0.0080787539482116,0.7925546169281006,-0.033042073249816895
42001,0.695366621017456,0.2730212211608886,0.4892469644546509,False,Wallington at North Fareham,0.4223453998565674,0.2061196565628051,0.3563693165779114,0.3389973044395447,0.37742310762405396,0.3179435133934021
42003,0.7984012961387634,0.7985122799873352,0.5585861802101135,False,Lymington at Brockenhurst,-0.0001109838485717,0.2398151159286499,0.7837242484092712,0.0146770477294921,0.7814992666244507,0.016902029514312744
42004,0.6171427369117737,0.3390452265739441,0.2684414386749267,True,Test at Broadlands,0.2780975103378296,0.3487012982368469,0.5207356214523315,0.0964071154594421,0.5765814781188965,0.0405612587928772
42006,0.8464736938476562,0.7702828645706177,0.670876145362854,True,Meon at Mislingford,0.0761908292770385,0.1755975484848022,0.8682077527046204,-0.0217340588569641,0.8467501997947693,-0.0002765059471130371
42008,0.7281112670898438,0.2776873707771301,0.1415237784385681,True,Cheriton Stream at Sewards Bridge,0.4504238963127136,0.5865874886512756,0.5133686661720276,0.2147426009178161,0.43381738662719727,0.2942938804626465
42010,0.7282804250717163,-0.5366177558898926,-0.027967095375061,True,Itchen at Highbridge & Allbrook Total,1.2648981809616089,0.7562475204467773,-0.536605715751648,1.2648861408233645,-0.023878097534179688,0.752158522605896
42011,0.7425872087478638,0.6978948712348938,0.660478949546814,False,Hamble at Frogmill,0.0446923375129699,0.0821082592010498,0.6857417821884155,0.0568454265594482,0.7170034646987915,0.025583744049072266
43005,0.8689432144165039,0.7989179491996765,0.8476202487945557,True,Avon at Amesbury,0.0700252652168273,0.0213229656219482,0.8949472308158875,-0.0260040163993835,0.9087815880775452,-0.03983837366104126
43006,0.8756178021430969,0.7586784362792969,0.6848061084747314,False,Nadder at Wilton,0.1169393658638,0.1908116936683654,0.8084021806716919,0.067215621471405,0.8626358509063721,0.012981951236724854
43007,0.8454039692878723,0.8011411428451538,0.8047850728034973,False,Stour at Throop,0.0442628264427185,0.040618896484375,0.8358004689216614,0.0096035003662109,0.8290144205093384,0.016389548778533936
43008,0.7514561414718628,0.4411300420761108,0.2025907635688781,True,Wylye at South Newton,0.310326099395752,0.5488653779029846,0.2529172301292419,0.4985389113426208,0.2913074493408203,0.4601486921310425
43009,0.8937053084373474,0.8769587278366089,0.7516292333602905,False,Stour at Hammoon,0.0167465806007385,0.1420760750770568,0.8441914319992065,0.0495138764381408,0.8519478440284729,0.04175746440887451
43014,0.6686202883720398,0.6536498069763184,0.6073133945465088,False,East Avon at Upavon East,0.0149704813957214,0.061306893825531,0.7158546447753906,-0.0472343564033508,0.6916753053665161,-0.02305501699447632
43017,0.7822933197021484,0.7057449221611023,0.7295742034912109,True,West Avon at Upavon West,0.0765483975410461,0.0527191162109375,0.7356424331665039,0.0466508865356445,0.7516099810600281,0.03068333864212036
44001,0.7267681360244751,0.5164259672164917,0.8247445821762085,False,Frome at East Stoke Total,0.2103421688079834,-0.0979764461517334,0.2543593645095825,0.4724087715148926,0.36881208419799805,0.35795605182647705
44002,0.825424075126648,0.775812566280365,0.8030794858932495,False,Piddle at Baggs Mill,0.0496115088462829,0.0223445892333984,0.8017929196357727,0.0236311554908752,0.707991361618042,0.11743271350860596
44006,0.6942940950393677,-0.2074983119964599,-0.2228121757507324,True,Sydling Water at Sydling St Nicholas,0.9017924070358276,0.9171062707901,0.6696896553039551,0.0246044397354125,0.5852020382881165,0.10909205675125122
45001,0.92067551612854,0.9112221002578736,0.8582244515419006,False,Exe at Thorverton,0.0094534158706663,0.0624510645866394,0.8610354065895081,0.0596401095390319,0.8568905591964722,0.06378495693206787
45003,0.8284134864807129,0.8255877494812012,0.8642258644104004,False,Culm at Woodmill,0.0028257369995117,-0.0358123779296875,0.8661353588104248,-0.0377218723297119,0.871008574962616,-0.042595088481903076
45004,0.7908157110214233,0.7582165598869324,0.8576937913894653,False,Axe at Whitford,0.0325991511344909,-0.0668780803680419,0.866023063659668,-0.0752073526382446,0.870810866355896,-0.07999515533447266
45005,0.8037458658218384,0.7461588382720947,0.8494053483009338,False,Otter at Dotton,0.0575870275497436,-0.0456594824790954,0.8367226123809814,-0.032976746559143,0.8516390919685364,-0.047893226146698
45009,0.9135140776634216,0.9036667943000792,0.8810523152351379,False,Exe at Pixton,0.0098472833633423,0.0324617624282836,0.8788609504699707,0.0346531271934509,0.8802143931388855,0.03329968452453613
45012,0.8255530595779419,0.7602683901786804,0.8363851308822632,False,Creedy at Cowley,0.0652846693992614,-0.0108320713043212,0.8493010997772217,-0.0237480401992797,0.856447160243988,-0.030894100666046143
46003,0.8737963438034058,0.8621180057525635,0.9530035257339478,False,Dart at Austins Bridge,0.0116783380508422,-0.0792071819305419,0.9436176419258118,-0.069821298122406,0.9490228891372681,-0.0752265453338623
46005,0.8045049905776978,0.7268698215484619,0.8327013850212097,False,East Dart at Bellever,0.0776351690292358,-0.0281963944435119,0.8103475570678711,-0.0058425664901733,0.8434125185012817,-0.038907527923583984
47001,0.928232967853546,0.9302693009376526,0.9431016445159912,False,Tamar at Gunnislake,-0.0020363330841065,-0.0148686766624451,0.9427030682563782,-0.0144701004028321,0.9432771801948547,-0.015044212341308705
47004,0.9219262599945068,0.8864524960517883,0.9300246238708496,False,Lynher at Pillaton Mill,0.0354737639427185,-0.0080983638763427,0.9336659908294678,-0.0117397308349609,0.9173948764801025,0.004531383514404297
47008,0.8358027935028076,0.7446365356445312,0.8561493754386902,False,Thrushel at Tinhay,0.0911662578582763,-0.0203465819358825,0.8434332609176636,-0.0076304674148559,0.8284382224082947,0.0073645710945129395
47009,0.9363503456115724,0.8881470561027527,0.913439929485321,False,Tiddy at Tideford,0.0482032895088196,0.0229104161262513,0.91078120470047,0.0255691409111024,0.8934218287467957,0.04292851686477672
48004,0.8940241932868958,0.4205426573753357,0.2844859957695007,False,Warleggan at Trengoffe,0.47348153591156,0.609538197517395,0.5576306581497192,0.3363935351371765,0.6307128667831421,0.26331132650375366
48005,0.9068745374679564,0.8678146600723267,0.8558664917945862,False,Kenwyn at Truro,0.0390598773956297,0.0510080456733702,0.86228346824646,0.0445910692214964,0.8592644929885864,0.047610044479370006
48011,0.9056174159049988,0.8450630903244019,0.8879299163818359,False,Fowey at Restormel,0.0605543255805969,0.0176874995231628,0.9035543203353882,0.0020630955696105,0.9009871482849121,0.00463026762008667
49002,0.8784254193305969,0.7963422536849976,0.821074366569519,False,Hayle at St Erth,0.0820831656455993,0.0573510527610778,0.8242236375808716,0.0542017817497253,0.8130991458892822,0.0653262734413147
49004,0.8769983649253845,0.8883362412452698,0.9092910289764404,False,Gannel at Gwills,-0.0113378763198852,-0.0322926640510559,0.9086000323295592,-0.0316016674041748,0.9168975353240967,-0.03989917039871216
50001,0.9269872307777404,0.9247796535491944,0.958896815776825,False,Taw at Umberleigh,0.0022075772285459,-0.0319095849990845,0.961085081100464,-0.0340978503227235,0.9605620503425598,-0.03357481956481945
50002,0.8914532661437988,0.8712881803512573,0.926895260810852,False,Torridge at Torrington,0.0201650857925415,-0.0354419946670532,0.9297035336494446,-0.0382502675056457,0.9241749048233032,-0.032721638679504395
50006,0.9222936034202576,0.9191279411315918,0.9163214564323424,False,Mole at Woodleigh,0.0031656622886657,0.005972146987915,0.9135013222694396,0.0087922811508178,0.9145511984825134,0.007742404937744141
51001,0.8755161166191101,0.8543499708175659,0.8705762624740601,False,Doniford Stream at Swill Bridge,0.0211661458015441,0.00493985414505,0.8878194689750671,-0.012303352355957,0.8862383961677551,-0.01072227954864502
52004,0.8434159755706787,0.8233151435852051,0.8732925653457642,False,Isle at Ashford Mill,0.0201008319854736,-0.0298765897750854,0.8830537796020508,-0.039637804031372,0.8666637539863586,-0.02324777841567993
52005,0.8854643702507019,0.8446294069290161,0.9261513352394104,False,Tone at Bishops Hull,0.0408349633216857,-0.0406869649887084,0.9266182780265808,-0.0411539077758789,0.9226317405700684,-0.037167370319366455
