gid,nse_gauged,nse_ung_raw,nse_ung_now,chalk,gauge_name,pen_raw,pen_now
27029,0.8871965408325195,0.8731372356414795,0.9184532761573792,False,Calder at Elland,0.014059305191040039,-0.03125673532485962
27030,0.8045716881752014,0.7339254021644592,0.873879611492157,False,Dearne at Adwick,0.07064628601074219,-0.06930792331695557
27032,-0.0662159919738769,-23.058687210083008,-19.982995986938477,False,Hebden Beck at Hebden,22.99247121810913,19.9167799949646
27034,0.8545443415641785,0.8383060097694397,0.875593364238739,False,Ure at Kilgram Bridge,0.01623833179473877,-0.021049022674560547
27035,0.8824671506881714,0.8617637157440186,0.8469439744949341,False,Aire at Kildwick Bridge,0.020703434944152832,0.035523176193237305
27038,0.11387699842453,-5.5205841064453125,-5.507950782775879,False,Costa Beck at Gatehouses,5.6344611048698425,5.621827781200409
27042,0.8213276863098145,0.7783956527709961,0.7383502721786499,False,Dove at Kirkby Mills,0.04293203353881836,0.08297741413116455
27047,0.8673909306526184,0.7695649862289429,0.8698865175247192,False,Snaizeholme Beck at Low Houses,0.09782594442367554,-0.00249558687210083
27051,0.836574912071228,0.7841155529022217,0.719417929649353,False,Crimple at Burn Bridge,0.05245935916900635,0.117156982421875
27071,0.8172096014022827,0.7791506052017212,0.8209139108657837,False,Swale at Crakehill,0.03805899620056152,-0.0037043094635009766
28001,0.6096096634864807,0.1982194185256958,0.23844444751739502,False,Derwent at Yorkshire Bridge,0.4113902449607849,0.3711652159690857
28008,0.8604312539100647,0.8144131898880005,0.8953527212142944,False,Dove at Rocester Weir,0.04601806402206421,-0.034921467304229736
28009,0.8694016337394714,0.8696532249450684,0.8191012144088745,False,Trent at Colwick,-0.00025159120559692383,0.050300419330596924
28012,0.7958291172981262,0.7878978252410889,0.7620997428894043,False,Trent at Yoxall,0.007931292057037354,0.033729374408721924
28018,0.8836408257484436,0.8625267744064331,0.8749797940254211,False,Dove at Marston on Dove,0.021114051342010498,0.008661031723022461
28022,0.8340030908584595,0.8246353268623352,0.8235281705856323,False,Trent at North Muskham,0.009367763996124268,0.010474920272827148
28024,0.8267924785614014,0.8247188329696655,0.8716471195220947,False,Wreake at Syston Mill,0.00207364559173584,-0.04485464096069336
28026,0.799685001373291,0.7635908126831055,0.634297251701355,False,Anker at Polesworth,0.03609418869018555,0.16538774967193604
28031,0.826366126537323,0.767329216003418,0.8420473337173462,False,Manifold at Ilam,0.05903691053390503,-0.015681207180023193
28039,0.7208184003829956,0.415423035621643,0.6568460464477539,False,Rea at Calthorpe Park,0.3053953647613526,0.0639723539352417
28040,0.7892324328422546,0.6334701776504517,0.7463430762290955,False,Trent at Stoke-On-Trent,0.15576225519180298,0.04288935661315918
28043,0.8479262590408325,0.8120216131210327,0.873077929019928,False,Derwent at Chatsworth,0.035904645919799805,-0.02515166997909546
28046,0.848414957523346,0.6466180682182312,0.5509886741638184,False,Dove at Izaak Walton,0.20179688930511475,0.2974262833595276
28048,0.7849900722503662,0.7693317532539368,0.8443925380706787,False,Amber at Wingfield Park,0.015658318996429443,-0.0594024658203125
28050,0.7514420747756958,0.6630814075469971,0.7519015073776245,False,Torne at Auckley,0.08836066722869873,-0.00045943260192871094
28052,0.7686808109283447,0.766804039478302,0.6052075624465942,False,Sow at Great Bridgeford,0.0018767714500427246,0.1634732484817505
28067,0.8598531484603882,0.8556410670280457,0.8922252058982849,False,Derwent at Church Wilne,0.004212081432342529,-0.03237205743789673
28080,0.7912848591804504,0.1869232058525085,0.22081667184829712,False,Tame at Lea Marston Lakes,0.6043616533279419,0.5704681873321533
28082,0.8653265237808228,0.8633043169975281,0.9098793268203735,False,Soar at Littlethorpe,0.0020222067832946777,-0.04455280303955078
28085,0.905135989189148,0.9055098295211792,0.9273350238800049,False,Derwent at St Mary's Bridge,-0.00037384033203125,-0.022199034690856934
29002,0.6888939142227173,0.6582069993019104,0.6822682619094849,True,Great Eau at Claythorpe Mill,0.030686914920806885,0.006625652313232422
29003,0.7064652442932129,0.6909641027450562,0.6490696668624878,True,Lud at Louth,0.015501141548156738,0.0573955774307251
29005,0.3064011335372925,0.2235973477363586,0.29330527782440186,False,Rase at Bishopbridge,0.0828037858009339,0.013095855712890625
30001,0.8384559750556946,0.8086341023445129,0.8617419004440308,False,Witham at Claypole Mill,0.02982187271118164,-0.02328592538833618
30004,0.6556258797645569,0.5571422576904297,0.5222319960594177,False,Lymn at Partney Mill,0.0984836220741272,0.13339388370513916
30005,0.7766292095184326,0.7696043848991394,0.7773969173431396,True,Witham at Saltersford Total,0.007024824619293213,-0.0007677078247070312
30011,0.7962015867233276,0.8066504597663879,0.8641259670257568,False,Bain at Goulceby Bridge,-0.010448873043060303,-0.0679243803024292
