gid,nse,kge,top1_nse,top1_bias_pct,q99_dist_bias_pct,coverage
33039,0.8502034544944763,0.8619138087601437,-2.5303127765655518,-24.024158477783203,-5.19741153717041,0.7263157894736842
33053,0.7900629639625549,0.8346267683977416,-2.6719138622283936,-22.75005531311035,-15.516054153442383,0.6406570841889117
34002,0.8533935546875,0.7773382015448154,0.3126637935638428,-19.485401153564453,-15.560638427734375,0.620579511749943
34003,0.892445981502533,0.9245731164032104,-0.25835442543029785,-0.824815034866333,1.3577938079833984,0.6894820898927675
34004,0.7998283505439758,0.8247752719430708,-18.16208839416504,8.594596862792969,20.748722076416016,0.45585215605749485
34005,0.8339177370071411,0.8370189373659009,-0.03589582443237305,-18.26217269897461,-12.140501022338867,0.6367784622404745
34006,0.8499959707260132,0.8265233450389073,0.4252622723579407,-18.28101921081543,-6.187427043914795,0.7684234542550764
34007,0.7556053996086121,0.6942836973272035,-0.8629292249679565,-40.709938049316406,-19.505088806152344,0.5393566050650239
34008,0.7199195623397827,0.8454867966326074,-3.439342975616455,4.40753698348999,4.256629943847656,0.700661647273557
34010,0.6389235258102417,0.8211487057688936,0.487945020198822,-20.098012924194336,-5.080783367156982,0.3636778462240475
34011,0.7884427309036255,0.8257758347153209,-1.2960917949676514,-4.179275035858154,9.212064743041992,0.836565752128666
34012,0.7060094475746155,0.7775820340860027,-26.781883239746094,-26.950883865356445,-22.72185707092285,0.8804471822952316
35003,0.5358827114105225,0.4221989606604952,-1.9889075756072998,-65.88753509521484,-36.36024475097656,0.37645448323066394
35008,0.8178101778030396,0.8292251595603816,-0.1051100492477417,-26.186758041381836,-6.096654891967773,0.7266170311772918
36003,0.8070326447486877,0.733240319654682,-1.2224137783050537,-37.54035186767578,-25.152915954589844,0.5824777549623545
36006,0.7910985350608826,0.811549369480415,-4.9593610763549805,-15.388238906860352,-2.0805180072784424,0.8076659822039699
36009,0.7394955158233643,0.6941147618752308,-0.801893949508667,-41.540653228759766,-20.67047882080078,0.7780059320100388
36010,0.676589846611023,0.6427246057725311,-1.4384360313415527,-47.84522247314453,-26.335203170776367,0.568104038329911
36011,0.6950314044952393,0.5993794006603876,-1.5900158882141113,-45.428733825683594,-27.5299015045166,0.4581336983801049
36012,0.49441879987716675,0.57899604243288,-0.7314109802246094,-25.448291778564453,2.629244327545166,0.7864476386036962
37001,0.831507682800293,0.8186587477641258,-1.4569127559661865,-15.857749938964844,-11.918431282043457,0.7948893451973534
37003,0.6164928674697876,0.4356550247887778,-12.500866889953613,-52.01264190673828,-52.73126220703125,0.5751768195300023
37005,0.8391215801239014,0.8510110518294913,-1.6100130081176758,-16.144609451293945,-11.980753898620605,0.7015742642026009
37008,0.839477002620697,0.8256908058512906,-0.7165931463241577,-19.730926513671875,-16.875564575195312,0.5792835957107004
37009,0.8092317581176758,0.734885090352347,-0.16657733917236328,-26.4246826171875,-20.264190673828125,0.13917408167921516
37010,0.7690672874450684,0.841691520186363,-2.1800649166107178,-16.8950252532959,-13.847679138183594,0.6799908634079488
37011,0.8052161931991577,0.7835615693042368,-0.09910666942596436,-28.660846710205078,-11.965638160705566,0.7405800411052752
37018,0.5879325866699219,0.483649022475229,-0.7176645994186401,-52.67494201660156,-29.657672882080078,0.6064339493497605
37019,0.680517315864563,0.5716993367122728,-1.0410172939300537,-43.95259475708008,-28.237449645996094,0.4656627880447182
37020,0.7044323682785034,0.5438284605202169,-1.916405439376831,-42.853004455566406,-40.60969924926758,0.6297056810403833
38001,0.8168741464614868,0.8214943489792264,-0.5613861083984375,-30.167644500732422,-19.909822463989258,0.4268765685603468
38003,0.787479817867279,0.8111112966704596,-9.386905670166016,-29.971426010131836,-18.605798721313477,0.5295459730778006
38007,0.7802641987800598,0.7503007649562186,-1.5144071578979492,-35.555355072021484,-19.249343872070312,0.7306629834254144
38014,0.7874814867973328,0.7680935970538136,-1.722398042678833,-27.754121780395508,-18.522136688232422,0.7481177275838466
